DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
59606	86151	72319	13832	64687	73728	0.839444695940848
59978	86916	72990	13926	65211	73728	0.83977633577247
60034	86446	73359	13087	65363	73728	0.8486106933808389
59942	86606	72709	13897	65359	73728	0.8395376763734614
60322	87291	73368	13923	65883	77824	0.8404990205175792
60598	86865	73665	13200	65795	77824	0.8480400621654292
60226	87111	72979	14132	65747	77824	0.8377702012375016
60582	87747	73579	14168	66079	77824	0.8385357903973925
61034	87343	74034	13309	66555	77824	0.8476237363039969
60494	87485	73269	14216	66235	77824	0.8375035720409213
60902	88106	73914	14192	66787	77824	0.8389212993439721
61394	87723	74411	13312	67155	77824	0.8482496038667168
61038	87915	73769	14146	67123	77824	0.8390945799920377
61478	88614	74410	14204	67523	77824	0.8397093010133839
61922	88202	74873	13329	67683	77824	0.8488809777556064
61350	88338	74150	14188	67635	77824	0.8393896171523014
61870	88994	74821	14173	68103	77824	0.8407420724992696
62374	88670	75325	13345	68483	77824	0.8494981391677005
61830	88618	74671	13947	68107	77824	0.8426166241621341
62442	89296	75388	13908	68743	77824	0.8442483425909335
62966	89114	75890	13224	68895	77824	0.8516058082905043
62330	89119	75183	13936	68747	77824	0.8436248162569149
62894	89728	75804	13924	69227	77824	0.8448199001426534
63438	89377	76335	13042	69555	77824	0.8540787898452622
62862	89532	75623	13909	69367	77824	0.8446477237188939
63390	90189	76256	13933	69871	77824	0.8455133109359234
63886	89767	76742	13025	70131	77824	0.8549021355286464
63262	89939	76025	13914	70059	77824	0.8452951444868189
63930	90612	76758	13854	70503	81920	0.8471063435306582
63926	90241	77231	13010	70311	81920	0.8558304983322437
63706	90399	76499	13900	70559	81920	0.8462372371375789
64310	91062	77171	13891	71055	81920	0.8474555797149195
63402	90666	76502	14164	70643	81920	0.8437782630754638
64122	90778	76871	13907	71347	81920	0.8468020886117782
64746	91498	77534	13964	71803	81920	0.8473846422872631
63826	91087	76564	14523	71191	81920	0.8405590259861451
64630	91302	77411	13891	71847	81920	0.8478565639306915
65190	91945	78013	13932	72451	81920	0.8484746315732231
64098	91516	76907	14609	71955	81920	0.8403667118318109
64902	91727	77733	13994	72399	81920	0.8474385949611347
65574	92285	78384	13901	73199	81920	0.8493688031641112
64766	91999	77504	14495	72667	81920	0.8424439396080392
66266	92908	79042	13866	73203	81920	0.8507555861712662
66322	92848	78981	13867	73623	81920	0.8506483715319663
65134	92449	77867	14582	73327	81920	0.8422697919934234
66994	83821	79719	4102	74035	81920	0.951062382935064
66862	93307	79418	13889	74383	86016	0.8511472879848243
65654	92904	78379	14525	73887	86016	0.8436558167570826
67298	84280	80034	4246	74699	86016	0.9496203132415757
67102	93647	79682	13965	74947	86016	0.8508761626106549
65966	93249	78730	14519	74527	86016	0.8442985983763901
68002	84725	80709	4016	75223	86016	0.9525995868987902
67710	94164	80291	13873	75655	86016	0.8526719340724693
66538	93771	79254	14517	75179	86016	0.8451866781840868
68358	85166	81024	4142	75863	86016	0.9513655684193223
68222	94566	80704	13862	76251	86016	0.8534145464543282
67026	94249	79743	14506	75675	86016	0.8460885526636888
68738	93809	81419	12390	76555	86016	0.8679231203829056
68682	94960	81145	13815	76855	86016	0.8545176916596462
67486	94683	80199	14484	76223	86016	0.8470263933335446
69190	85963	81877	4086	77111	86016	0.9524679222456173
69026	95428	81543	13885	77535	86016	0.8544976317223456
67878	95049	80574	14475	76895	86016	0.8477101284600574
69674	86478	82340	4138	77691	86016	0.9521496796873193
69654	95887	82061	13826	78067	86016	0.8558094423644498
68426	95561	81091	14470	77539	86016	0.8485783949519156
70126	86907	82773	4134	78267	86016	0.9524319099727294
69930	96313	82388	13925	78643	90112	0.8554193099581573
68718	95857	81358	14499	77987	90112	0.8487434407502843
70650	95617	83237	12380	78863	90112	0.8705251158266836
70550	96811	82927	13884	79123	90112	0.8565865449174164
69198	96365	81830	14535	78723	90112	0.8491672287656307
71038	87751	83625	4126	79475	90112	0.9529805928137571
70950	97203	83336	13867	80003	90112	0.8573397940392786
69682	96833	82291	14542	79411	90112	0.8498239236623878
71474	96656	84044	12612	80295	90112	0.8695166363184903
71194	97655	83635	14020	80559	90112	0.856433362347038
70010	97173	82631	14542	79951	90112	0.8503493768845255
71898	88626	84465	4161	80771	90112	0.9530498950646538
71750	98064	84089	13975	81091	90112	0.8574910262685593
70522	97623	83106	14517	80551	90112	0.8512952890200055
72254	98715	84764	13951	81403	90112	0.8586739603910246
72078	98468	84547	13921	81911	90112	0.8586241215420238
70990	98120	83561	14559	81263	90112	0.8516204647370567
72886	89495	85391	4104	81999	90112	0.9541426895357282
72786	98979	85077	13902	82387	90112	0.8595459642954566
71546	98614	84050	14564	81799	90112	0.8523130589977083
73026	99404	85532	13872	82631	90112	0.860448271699328
73054	99419	85524	13895	82851	94208	0.8602379826793671
71882	98965	84388	14577	82427	94208	0.8527055019451322
73626	98707	86097	12610	83199	94208	0.8722481688228798
73570	99827	85881	13946	83575	94208	0.8602983160868302
72438	99444	84912	14532	83143	94208	0.8538675033184506
74078	100418	86495	13923	83571	94208	0.861349558844032
73934	100241	86343	13898	84231	94208	0.8613541365309604
72910	99896	85366	14530	83655	94208	0.8545487306799071
74606	99580	87025	12555	84495	94208	0.8739204659570194
74478	100678	86748	13930	84823	94208	0.8616380937245476
73334	100307	85779	14528	84315	94208	0.8551646445412583
74954	101332	87383	13949	84775	94208	0.8623435834682035
74846	101093	87242	13851	85411	94208	0.8629875461208986
73862	100798	86292	14506	84879	94208	0.8560884144526677
75418	101768	87813	13955	85759	94208	0.8628743809448942
75286	101538	87608	13930	86039	94208	0.8628099824696173
74234	101193	86660	14533	85475	94208	0.856383346674177
75878	102200	88288	13912	85991	94208	0.8638747553816047
75810	102023	88107	13916	86499	94208	0.8635993844525254
74766	101666	87172	14494	86159	94208	0.8574351307221687
76358	102614	88718	13896	86935	98304	0.8645798818874617
76266	102476	88551	13925	87367	98304	0.8641145243764393
75178	102067	87567	14500	86715	98304	0.8579364535060303
76898	103093	89257	13836	87323	98304	0.8657910818387281
76826	102978	89122	13856	87899	98304	0.8654469886771932
75562	102544	87936	14608	87299	98304	0.8575440786394133
77314	102471	89641	12830	88059	98304	0.8747938441119927
77238	103340	89481	13859	88411	98304	0.8658892974646797
76102	102962	88435	14527	87939	98304	0.8589091120996095
77630	103938	89976	13962	88291	98304	0.8656699186053224
77442	103716	89708	14008	88935	98304	0.8649388715338039
76382	103270	88731	14539	88471	98304	0.8592137116297085
78202	104354	90469	13885	89335	98304	0.866943289188723
78118	104234	90340	13894	89699	98304	0.8667037626877986
76990	103854	89328	14526	89135	98304	0.8601305679126466
77726	103983	90052	13931	89587	98304	0.8660261773559139
78402	104627	90704	13923	90239	98304	0.8669272749863802
77454	104231	89694	14537	89679	98304	0.8605309360938684
79094	105288	91354	13934	90503	98304	0.867658232657093
78942	105061	91154	13907	90747	98304	0.8676292820361504
77862	104728	90196	14532	90367	102400	0.8612405469406462
78638	104798	90934	13864	90811	102400	0.867707398996164
79290	105541	91580	13961	91495	102400	0.8677196539733374
78354	105103	90584	14519	90967	102400	0.8618593189537882
79122	105337	91433	13904	91635	102400	0.8680045947767641
79758	105972	92051	13921	92167	102400	0.8686351111614389
78878	105576	91083	14493	91763	102400	0.8627244828370084
79690	105774	91881	13893	92191	102400	0.8686539225140394
80314	106427	92559	13868	92779	102400	0.8696947203247296
79346	106069	91486	14583	92615	102400	0.8625140238901092
80898	107025	93119	13906	92915	102400	0.8700677411819668
80818	106852	92976	13876	93543	102400	0.8701381349904541
79830	106459	91971	14488	92883	102400	0.863910049878357
80506	106640	92723	13917	93475	102400	0.8694954988747187
81126	107283	93341	13942	94035	102400	0.8700446482667338
80166	106873	92339	14534	93455	102400	0.8640068118233791
81806	107832	93985	13847	93815	102400	0.8715872839231397
81706	107779	93801	13978	94447	102400	0.8703086872210728
80598	107315	92787	14528	94031	102400	0.8646228393048502
81542	107511	93648	13863	94527	102400	0.8710550548315986
82070	108202	94248	13954	95011	102400	0.8710375039278386
81046	107768	93204	14564	94731	106496	0.864857842773365
82806	108810	94941	13869	94995	106496	0.872539288668321
82590	108639	94658	13981	95723	106496	0.8713077255865758
81498	108162	93616	14546	95451	106496	0.8655165400048076
82550	108428	94557	13871	95787	106496	0.8720717895746486
83090	109069	95168	13901	96311	106496	0.872548570171176
82050	108639	94110	14529	95847	106496	0.8662634965343937
82838	108830	94954	13876	96071	106496	0.8724983919875035
83510	109502	95614	13888	96883	106496	0.8731712662782415
82554	109111	94584	14527	96415	106496	0.8668603532182823
83322	109219	95348	13871	97023	106496	0.8729982878436902
83982	109948	96027	13921	97567	106496	0.8733856004656747
82974	109553	95027	14526	97203	106496	0.867406643359835
83734	109720	95831	13889	97631	106496	0.8734141450966095
84430	110368	96499	13869	98315	106496	0.8743385763989562
83446	110006	95484	14522	97799	106496	0.8679890187807938
84198	110056	96158	13898	98211	106496	0.873718834048121
84882	110804	96912	13892	98767	106496	0.8746254647846649
83926	110418	95911	14507	98323	106496	0.8686174355630423
84426	110501	96490	14011	98779	106496	0.8732047673776708
85114	111131	97167	13964	99403	106496	0.8743464919779359
84214	110811	96211	14600	99019	106496	0.8682441273880752
85074	110978	97006	13972	99291	110592	0.8741011732055002
85790	111615	97786	13829	99999	110592	0.8761008824978721
84822	111333	96761	14572	99539	110592	0.8691133805789838
85470	111456	97471	13985	100171	110592	0.874524476026414
86074	112022	98069	13953	100739	110592	0.8754441091928371
85218	111726	97169	14557	100175	110592	0.8697080357302687
86074	111898	98009	13889	100759	110592	0.8758780317789415
86690	112560	98676	13884	101263	110592	0.8766524520255864
85714	112180	97600	14580	100843	110592	0.8700303084328758
86554	112344	98497	13847	101215	110592	0.8767446414583778
87134	113040	99099	13941	101919	110592	0.876671974522293
86090	112572	98006	14566	101443	110592	0.870607255800732
86930	112740	98844	13896	101883	110592	0.8767429483767961
87590	113422	99533	13889	102611	110592	0.8775458024016505
86570	113010	98499	14511	102087	110592	0.8715954340323865
87410	113198	99255	13943	102515	110592	0.8768264456969205
87942	113824	99888	13936	103059	110592	0.8775653640708462
87042	113440	99275	14165	102743	110592	0.8751322284908322
87802	113603	99688	13915	103211	110592	0.87751203753422
88418	114285	100332	13953	103667	114688	0.8779104869405434
87426	113876	99325	14551	103223	114688	0.8722206610699357
88346	114043	100147	13896	103759	114688	0.8781512236612505
88918	114722	100816	13906	104431	114688	0.878785237356392
87966	114349	100306	14043	103915	114688	0.8771917550656324
88750	114451	100545	13906	104487	114688	0.8784982219465098
89478	115175	101319	13856	104887	114688	0.879696114608205
88526	114857	100346	14511	104615	114688	0.873660290622252
89250	114948	101084	13864	104859	114688	0.8793889410864043
89858	115660	101737	13923	105611	114688	0.8796213038215459
88878	115187	102160	13027	105139	114688	0.8869056403934472
89782	115417	101519	13898	105831	114688	0.8795844632939688
90306	116054	102102	13952	106279	114688	0.8797801023661399
89346	115638	101128	14510	105811	114688	0.8745222158805929
90086	115846	101859	13987	106211	114688	0.8792621238540821
90654	116403	102500	13903	106863	114688	0.880561497555905
89786	116089	102097	13992	106447	114688	0.8794717845790729
90558	116208	102296	13912	106747	114688	0.8802836293542613
91202	116918	103012	13906	107467	114688	0.8810619408474315
90258	116577	102006	14571	106919	114688	0.8750096502740677
91010	116708	102734	13974	107231	114688	0.8802652774445625
91542	117292	103329	13963	107983	118784	0.8809552228625993
90702	116922	102927	13995	107419	118784	0.8803048185970134
91570	117091	103236	13855	108039	118784	0.8816732285145741
92206	117846	103954	13892	108515	118784	0.8821173395787723
91126	117410	102813	14597	108115	118784	0.8756749850949663
91986	117539	103679	13860	108775	118784	0.8820816920341333
92578	118283	104330	13953	109235	118784	0.8820371481954296
91610	117831	104802	13029	108803	118784	0.8894263818519744
92382	118036	104058	13978	109263	118784	0.8815785014741265
92966	118605	104691	13914	109883	118784	0.8826862273934488
92138	118281	103771	14510	109311	118784	0.8773260286943804
92926	118421	104550	13871	109979	118784	0.8828670590520262
93594	119159	105255	13904	110607	118784	0.8833155699527522
92630	118741	105762	12979	110115	118784	0.8906948737167448
